【 文献号 】1-387【原文出处】中国软科学【原刊地名】京【原刊期号】199612【原刊页号】70-74【分 类 号】F102【分 类 名】劳动经济与人力资源管理【 作  者 】农业部农村经济研究中心课题组【复印期号】199702【 标  题 】农村劳动力外出就业对农民、农业及输出地的影响与对策【 正  文 】    引言    ９０年代以来，农村劳动力大规模跨城乡流动，成为国内外普遍关注的现象之一。
0	 ATT	 6	 ﻿	 v
2	 ATT	 3	 传统	 n
3	 ATT	 5	 小农经济	 n
4	 ATT	 5	 低	 a
5	 ATT	 8	 水平	 n
6	 RAD	 5	 的	 u
7	 ATT	 8	 稳定	 a
8	 VOB	 1	 格局	 n
9	 ADV	 12	 正	 d
10	 ADV	 12	 被	 p
11	 ADV	 12	 逐步	 d
12	 VOB	 1	 打破	 v
13	 WP	 12	 ，	 wp
14	 ATT	 17	 新	 a
15	 RAD	 14	 的	 u
16	 ATT	 17	 经济	 n
17	 SBV	 23	 结构	 n
18	 LAD	 20	 和	 c
19	 ATT	 20	 经济	 n
20	 COO	 17	 秩序	 n
21	 ADV	 23	 正在	 d
22	 ADV	 23	 逐步	 d
23	 COO	 12	 得到	 v
24	 VOB	 23	 确立	 v
25	 WP	 1	 。	 wp

            ５．结构变迁的启动    （１）农村劳动力外出带回的资金、技术和经验促进了输出地非农产业的发展。
0	 ATT	 1	 ５．	 m
1	 SBV	 2	 结构	 n
2	 ADV	 4	 变迁	 v
3	 RAD	 2	 的	 u
4	 HED	 -1	 启动	 v
5	 WP	 6	 （	 wp
6	 ADV	 14	 １	 m
7	 WP	 6	 ）	 wp
8	 ATT	 9	 农村	 n
9	 SBV	 10	 劳动力	 n
10	 ATT	 14	 外出	 v
11	 COO	 10	 带	 v
12	 CMP	 11	 回	 v
13	 RAD	 10	 的	 u
14	 SBV	 19	 资金	 n
15	 WP	 16	 、	 wp
16	 COO	 14	 技术	 n
17	 LAD	 18	 和	 c
18	 COO	 14	 经验	 n
19	 COO	 4	 促进	 v
20	 RAD	 19	 了	 u
21	 ATT	 22	 输出地	 n
22	 ATT	 24	 非农产业	 n
23	 RAD	 22	 的	 u
24	 VOB	 19	 发展	 v
25	 WP	 4	 。	 wp

根据１２个村的村级调查，至１９９４年底，外出劳动力返乡办厂的共４１人，总投资额１１８．１万元，吸纳本地劳动力２２４人。
0	 ADV	 8	 根据	 p
1	 ATT	 2	 １２	 m
2	 ATT	 3	 个	 q
3	 ATT	 6	 村	 n
4	 RAD	 3	 的	 u
5	 ADV	 6	 村级	 b
6	 POB	 0	 调查	 v
7	 WP	 0	 ，	 wp
8	 ADV	 12	 至	 p
9	 ATT	 10	 １９９４年	 nt
10	 POB	 8	 底	 nd
11	 WP	 8	 ，	 wp
12	 HED	 -1	 外出	 v
13	 DBL	 12	 劳动力	 n
14	 COO	 12	 返乡	 v
15	 COO	 14	 办厂	 v
16	 RAD	 15	 的	 u
17	 ATT	 18	 共	 d
18	 ATT	 19	 ４１	 m
19	 VOB	 14	 人	 n
20	 WP	 19	 ，	 wp
21	 ATT	 22	 总	 b
22	 ATT	 24	 投资额	 n
23	 ATT	 24	 １１８．１万	 m
24	 COO	 19	 元	 q
25	 WP	 14	 ，	 wp
26	 COO	 14	 吸纳	 v
27	 ATT	 28	 本地	 r
28	 SBV	 30	 劳动力	 n
29	 ATT	 30	 ２２４	 m
30	 VOB	 26	 人	 n
31	 WP	 12	 。	 wp

而外出规模较大、历史较长的安徽无为县、非农产业的发展更为迅速，１９９５年全县的乡镇工业总产值达３５．１亿元，是１９９０年的１１倍。
0	 ADV	 4	 而	 c
1	 ATT	 2	 外出	 v
2	 SBV	 4	 规模	 n
3	 ADV	 4	 较	 d
4	 ATT	 11	 大	 a
5	 WP	 8	 、	 wp
6	 SBV	 8	 历史	 n
7	 ADV	 8	 较	 d
8	 COO	 4	 长	 a
9	 RAD	 4	 的	 u
10	 ATT	 11	 安徽	 ns
11	 ADV	 17	 无为县	 ns
12	 WP	 17	 、	 wp
13	 ATT	 15	 非农产业	 n
14	 RAD	 13	 的	 u
15	 SBV	 17	 发展	 v
16	 ADV	 17	 更为	 d
17	 HED	 -1	 迅速	 a
18	 WP	 17	 ，	 wp
19	 ATT	 24	 １９９５年	 nt
20	 ATT	 24	 全县	 n
21	 RAD	 20	 的	 u
22	 ATT	 24	 乡镇	 n
23	 ATT	 24	 工业	 n
24	 SBV	 25	 总产值	 n
25	 COO	 17	 达	 v
26	 ATT	 27	 ３５．１亿	 m
27	 VOB	 25	 元	 q
28	 WP	 25	 ，	 wp
29	 COO	 25	 是	 v
30	 ATT	 33	 １９９０年	 nt
31	 RAD	 30	 的	 u
32	 ATT	 33	 １１	 m
33	 VOB	 29	 倍	 q
34	 WP	 25	 。	 wp

乡镇工业中的多数是通过劳动力外出务工经商积累资金返乡兴办的。
0	 ATT	 1	 乡镇	 n
1	 ATT	 2	 工业	 n
2	 ATT	 4	 中	 nd
3	 RAD	 2	 的	 u
4	 SBV	 5	 多数	 m
5	 HED	 -1	 是	 v
6	 ADV	 11	 通过	 p
7	 SBV	 8	 劳动力	 n
8	 POB	 6	 外出	 v
9	 COO	 8	 务工	 v
10	 COO	 8	 经商	 v
11	 VOB	 5	 积累	 v
12	 VOB	 11	 资金	 n
13	 SBV	 14	 返乡	 v
14	 COO	 11	 兴办	 v
15	 RAD	 11	 的	 u
16	 WP	 5	 。	 wp

    （２）农村劳动力外出就业引发了农村社会结构的分化与变迁。
0	 WP	 1	 （	 wp
1	 ADV	 5	 ２	 m
2	 WP	 1	 ）	 wp
3	 ATT	 4	 农村	 n
4	 SBV	 5	 劳动力	 n
5	 HED	 -1	 外出	 v
6	 COO	 5	 就业	 v
7	 COO	 5	 引发	 v
8	 RAD	 7	 了	 u
9	 ATT	 11	 农村	 n
10	 ATT	 11	 社会	 n
11	 VOB	 7	 结构	 n
12	 RAD	 7	 的	 u
13	 COO	 5	 分化	 v
14	 LAD	 15	 与	 c
15	 COO	 13	 变迁	 v
16	 WP	 5	 。	 wp

“农民”一词已逐渐演化为身份概念，不再具有很强的职业内涵。
0	 WP	 1	 “	 wp
1	 ATT	 4	 农民	 n
2	 WP	 1	 ”	 wp
3	 ATT	 4	 一	 m
4	 SBV	 7	 词	 n
5	 ADV	 7	 已	 d
6	 ADV	 7	 逐渐	 d
7	 HED	 -1	 演化	 v
8	 COO	 7	 为	 v
9	 ATT	 10	 身份	 n
10	 VOB	 8	 概念	 n
11	 WP	 7	 ，	 wp
12	 ADV	 13	 不再	 d
13	 COO	 7	 具有	 v
14	 ADV	 15	 很	 d
15	 ATT	 18	 强	 a
16	 RAD	 15	 的	 u
17	 ATT	 18	 职业	 n
18	 VOB	 13	 内涵	 n
19	 WP	 7	 。	 wp

    （３）农村劳动力外出就业最深远的影响还在于农民观念和素质的转变，其直接的收益在于增加收入和得到培训。
0	 WP	 1	 （	 wp
1	 ADV	 12	 ３	 m
2	 WP	 1	 ）	 wp
3	 ATT	 4	 农村	 n
4	 SBV	 12	 劳动力	 n
5	 SBV	 10	 外出	 v
6	 COO	 5	 就业	 v
7	 ADV	 8	 最	 d
8	 ADV	 10	 深远	 a
9	 RAD	 8	 的	 u
10	 SBV	 12	 影响	 v
11	 ADV	 12	 还	 d
12	 HED	 -1	 在于	 v
13	 ATT	 14	 农民	 n
14	 SBV	 18	 观念	 n
15	 LAD	 16	 和	 c
16	 COO	 14	 素质	 n
17	 RAD	 14	 的	 u
18	 VOB	 12	 转变	 v
19	 WP	 18	 ，	 wp
20	 ATT	 23	 其	 r
21	 ATT	 23	 直接	 a
22	 RAD	 21	 的	 u
23	 SBV	 24	 收益	 n
24	 COO	 18	 在于	 v
25	 VOB	 24	 增加	 v
26	 VOB	 25	 收入	 n
27	 LAD	 28	 和	 c
28	 COO	 25	 得到	 v
29	 VOB	 28	 培训	 v
30	 WP	 18	 。	 wp

根据对无为县的调查，外出劳动力思想观念和行为方式的变化主要体现在：生活方式城市化；事业与成就感增强；重视对子女的教育；婚恋和生育观念的转变；乡土观念弱化等方面。
0	 ADV	 16	 根据	 p
1	 ADV	 4	 对	 p
2	 POB	 1	 无为县	 ns
3	 RAD	 1	 的	 u
4	 POB	 0	 调查	 v
5	 WP	 0	 ，	 wp
6	 ATT	 9	 外出	 v
7	 ATT	 8	 劳动力	 n
8	 ATT	 9	 思想	 n
9	 SBV	 16	 观念	 n
10	 LAD	 12	 和	 c
11	 ATT	 12	 行为	 n
12	 COO	 9	 方式	 n
13	 RAD	 9	 的	 u
14	 SBV	 16	 变化	 v
15	 ADV	 16	 主要	 d
16	 HED	 -1	 体现	 v
17	 CMP	 16	 在	 p
18	 WP	 17	 ：	 wp
19	 ATT	 20	 生活	 v
20	 ATT	 21	 方式	 n
21	 POB	 17	 城市化	 v
22	 WP	 16	 ；	 wp

根据对无为县的调查，外出劳动力思想观念和行为方式的变化主要体现在：生活方式城市化；事业与成就感增强；重视对子女的教育；婚恋和生育观念的转变；乡土观念弱化等方面。
0	 SBV	 3	 事业	 n
1	 LAD	 2	 与	 c
2	 COO	 0	 成就感	 n
3	 HED	 -1	 增强	 v
4	 WP	 3	 ；	 wp

根据对无为县的调查，外出劳动力思想观念和行为方式的变化主要体现在：生活方式城市化；事业与成就感增强；重视对子女的教育；婚恋和生育观念的转变；乡土观念弱化等方面。
0	 HED	 -1	 重视	 v
1	 ATT	 4	 对	 p
2	 POB	 1	 子女	 n
3	 RAD	 1	 的	 u
4	 VOB	 0	 教育	 v
5	 WP	 0	 ；	 wp

根据对无为县的调查，外出劳动力思想观念和行为方式的变化主要体现在：生活方式城市化；事业与成就感增强；重视对子女的教育；婚恋和生育观念的转变；乡土观念弱化等方面。
0	 SBV	 5	 婚恋	 n
1	 LAD	 3	 和	 c
2	 ATT	 3	 生育	 v
3	 COO	 0	 观念	 n
4	 RAD	 0	 的	 u
5	 HED	 -1	 转变	 v
6	 WP	 5	 ；	 wp

根据对无为县的调查，外出劳动力思想观念和行为方式的变化主要体现在：生活方式城市化；事业与成就感增强；重视对子女的教育；婚恋和生育观念的转变；乡土观念弱化等方面。
0	 ATT	 1	 乡土	 n
1	 SBV	 2	 观念	 n
2	 HED	 -1	 弱化	 v
3	 ATT	 4	 等	 u
4	 VOB	 2	 方面	 n
5	 WP	 2	 。	 wp

            三、农村劳动力外出就业对农业的影响            １．关于农业的长期投入    目前，以义务工形式的劳动积累在农业资本形成中仍占有重要的地位。
0	 ADV	 9	 三	 m
1	 WP	 9	 、	 wp
2	 ATT	 3	 农村	 n
3	 SBV	 4	 劳动力	 n
4	 SBV	 9	 外出	 v
5	 COO	 4	 就业	 v
6	 ADV	 9	 对	 p
7	 POB	 6	 农业	 n
8	 RAD	 6	 的	 u
9	 HED	 -1	 影响	 v
10	 ADV	 11	 １．	 m
11	 ADV	 15	 关于	 p
12	 POB	 11	 农业	 n
13	 RAD	 11	 的	 u
14	 ADV	 15	 长期	 b
15	 VOB	 9	 投入	 v
16	 VOB	 15	 目前	 nt
17	 WP	 15	 ，	 wp
18	 ADV	 23	 以	 p
19	 ATT	 20	 义务	 n
20	 ATT	 22	 工形式	 n
21	 RAD	 20	 的	 u
22	 POB	 18	 劳动	 v
23	 SBV	 30	 积累	 v
24	 ADV	 30	 在	 p
25	 ATT	 26	 农业	 n
26	 SBV	 27	 资本	 n
27	 ATT	 28	 形成	 v
28	 POB	 24	 中	 nd
29	 ADV	 30	 仍	 d
30	 COO	 15	 占有	 v
31	 ATT	 33	 重要	 a
32	 RAD	 31	 的	 u
33	 VOB	 30	 地位	 n
34	 WP	 9	 。	 wp

通过对劳动力大量外出地区的调查看，发现那里义务工任务执行得很好。
0	 ADV	 9	 通过	 p
1	 ADV	 7	 对	 p
2	 SBV	 4	 劳动力	 n
3	 ADV	 4	 大量	 m
4	 ATT	 5	 外出	 v
5	 POB	 1	 地区	 n
6	 RAD	 1	 的	 u
7	 POB	 0	 调查看	 v
8	 WP	 0	 ，	 wp
9	 HED	 -1	 发现	 v
10	 ATT	 12	 那里	 r
11	 ATT	 12	 义务工	 n
12	 FOB	 13	 任务	 n
13	 VOB	 9	 执行	 v
14	 RAD	 13	 得	 u
15	 ADV	 16	 很	 d
16	 CMP	 13	 好	 a
17	 WP	 9	 。	 wp

主要是普遍采用“以资代劳”的方法。
0	 ADV	 1	 主要	 d
1	 HED	 -1	 是	 v
2	 ADV	 3	 普遍	 a
3	 ATT	 11	 采用	 v
4	 WP	 7	 “	 wp
5	 ADV	 7	 以	 p
6	 POB	 5	 资	 n
7	 COO	 3	 代	 v
8	 VOB	 7	 劳	 n
9	 WP	 3	 ”	 wp
10	 RAD	 3	 的	 u
11	 VOB	 1	 方法	 n
12	 WP	 1	 。	 wp

农村劳动力外出就业并不构成对劳动积累的必然障碍。
0	 ATT	 1	 农村	 n
1	 SBV	 2	 劳动力	 n
2	 HED	 -1	 外出	 v
3	 COO	 2	 就业	 v
4	 ADV	 6	 并	 d
5	 ADV	 6	 不	 d
6	 COO	 2	 构成	 v
7	 ATT	 12	 对	 p
8	 POB	 7	 劳动	 v
9	 COO	 8	 积累	 v
10	 RAD	 7	 的	 u
11	 ATT	 12	 必然	 b
12	 VOB	 6	 障碍	 n
13	 WP	 2	 。	 wp

只要制度设计合理，工作方法对头，“以资代劳”甚至会成为农业资本形成的促进因素。
0	 ADV	 17	 只要	 c
1	 ATT	 2	 制度	 n
2	 SBV	 17	 设计	 v
3	 CMP	 2	 合理	 a
4	 WP	 2	 ，	 wp
5	 ATT	 6	 工作	 v
6	 SBV	 7	 方法	 n
7	 COO	 2	 对头	 a
8	 WP	 2	 ，	 wp
9	 WP	 12	 “	 wp
10	 ADV	 12	 以	 p
11	 POB	 10	 资	 n
12	 COO	 2	 代	 v
13	 VOB	 12	 劳	 n
14	 WP	 2	 ”	 wp
15	 ADV	 17	 甚至	 d
16	 ADV	 17	 会	 v
17	 HED	 -1	 成为	 v
18	 ATT	 19	 农业	 n
19	 SBV	 20	 资本	 n
20	 ATT	 23	 形成	 v
21	 RAD	 20	 的	 u
22	 ATT	 23	 促进	 v
23	 VOB	 17	 因素	 n
24	 WP	 17	 。	 wp

            ２．农业劳动力素质    劳动力大量外出对农业劳动力的整体素质的提高，主要表现在：一是素质较高的外出劳动力更受城市和用人单位的欢迎，就业机会更多；二是增强了当地人送子女读书和年轻人提高自身素质的动力。
0	 ADV	 14	 ２．	 m
1	 ATT	 2	 农业	 n
2	 ATT	 3	 劳动力	 n
3	 ATT	 4	 素质	 n
4	 FOB	 14	 劳动力	 n
5	 ADV	 6	 大量	 m
6	 ADV	 14	 外出	 v
7	 ADV	 14	 对	 p
8	 ATT	 9	 农业	 n
9	 ATT	 12	 劳动力	 n
10	 RAD	 9	 的	 u
11	 ATT	 12	 整体	 n
12	 POB	 7	 素质	 n
13	 RAD	 7	 的	 u
14	 SBV	 21	 提高	 v
15	 WP	 14	 ，	 wp
16	 ADV	 17	 主要	 d
17	 COO	 14	 表现	 v
18	 CMP	 17	 在	 p
19	 WP	 18	 ：	 wp
20	 SBV	 21	 一	 m
21	 HED	 -1	 是	 v
22	 SBV	 24	 素质	 n
23	 ADV	 24	 较	 d
24	 ATT	 27	 高	 a
25	 RAD	 24	 的	 u
26	 ATT	 27	 外出	 v
27	 SBV	 29	 劳动力	 n
28	 ADV	 29	 更	 d
29	 VOB	 21	 受	 v
30	 SBV	 35	 城市	 n
31	 LAD	 33	 和	 c
32	 ATT	 33	 用人	 v
33	 COO	 30	 单位	 n
34	 RAD	 30	 的	 u
35	 VOB	 29	 欢迎	 v
36	 WP	 29	 ，	 wp
37	 ATT	 38	 就业	 v
38	 SBV	 40	 机会	 n
39	 ADV	 40	 更	 d
40	 COO	 29	 多	 a
41	 WP	 21	 ；	 wp

            ２．农业劳动力素质    劳动力大量外出对农业劳动力的整体素质的提高，主要表现在：一是素质较高的外出劳动力更受城市和用人单位的欢迎，就业机会更多；二是增强了当地人送子女读书和年轻人提高自身素质的动力。
0	 SBV	 1	 二	 m
1	 HED	 -1	 是	 v
2	 VOB	 1	 增强	 v
3	 RAD	 2	 了	 u
4	 SBV	 5	 当地人	 n
5	 ATT	 14	 送	 v
6	 VOB	 5	 子女	 n
7	 VOB	 5	 读书	 v
8	 ADV	 10	 和	 c
9	 POB	 8	 年轻人	 n
10	 COO	 5	 提高	 v
11	 ATT	 12	 自身	 r
12	 VOB	 10	 素质	 n
13	 RAD	 5	 的	 u
14	 VOB	 2	 动力	 n
15	 WP	 1	 。	 wp

高素质劳动力的流出也可能成为农村生产要素重新组合、扩大规模、向专业化发展的契机；因此，问题的关键在于如何针对这种变化趋势来调整农业科技、教育、技术推广及职业培训工作的方式。
0	 ATT	 1	 高	 a
1	 ATT	 2	 素质	 n
2	 ATT	 4	 劳动力	 n
3	 RAD	 2	 的	 u
4	 SBV	 7	 流出	 v
5	 ADV	 7	 也	 d
6	 ADV	 7	 可能	 v
7	 HED	 -1	 成为	 v
8	 ATT	 10	 农村	 n
9	 ATT	 10	 生产	 v
10	 SBV	 12	 要素	 n
11	 ADV	 12	 重新	 d
12	 ATT	 21	 组合	 v
13	 WP	 14	 、	 wp
14	 COO	 12	 扩大	 v
15	 VOB	 14	 规模	 n
16	 WP	 19	 、	 wp
17	 ADV	 19	 向	 p
18	 POB	 17	 专业化	 v
19	 VOB	 12	 发展	 v
20	 RAD	 12	 的	 u
21	 VOB	 7	 契机	 n
22	 WP	 7	 ；	 wp

高素质劳动力的流出也可能成为农村生产要素重新组合、扩大规模、向专业化发展的契机；因此，问题的关键在于如何针对这种变化趋势来调整农业科技、教育、技术推广及职业培训工作的方式。
0	 ADV	 5	 因此	 c
1	 WP	 0	 ，	 wp
2	 ATT	 4	 问题	 n
3	 RAD	 2	 的	 u
4	 SBV	 5	 关键	 n
5	 HED	 -1	 在于	 v
6	 ADV	 12	 如何	 r
7	 ADV	 12	 针对	 p
8	 ATT	 10	 这种	 r
9	 ATT	 10	 变化	 v
10	 POB	 7	 趋势	 n
11	 ADV	 12	 来	 v
12	 VOB	 5	 调整	 v
13	 ATT	 14	 农业	 n
14	 ATT	 25	 科技	 n
15	 WP	 16	 、	 wp
16	 COO	 14	 教育	 v
17	 WP	 19	 、	 wp
18	 FOB	 19	 技术	 n
19	 COO	 14	 推广	 v
20	 LAD	 22	 及	 c
21	 ADV	 22	 职业	 n
22	 COO	 19	 培训	 v
23	 COO	 22	 工作	 v
24	 RAD	 14	 的	 u
25	 VOB	 12	 方式	 n
26	 WP	 5	 。	 wp

            ３．劳动力外出与畜牧业生产    劳动力外出对畜牧业生产有比较明显的影响。
0	 ATT	 1	 ３．	 m
1	 SBV	 2	 劳动力	 n
2	 HED	 -1	 外出	 v
3	 ADV	 5	 与	 p
4	 POB	 3	 畜牧业	 n
5	 COO	 2	 生产	 v
6	 VOB	 5	 劳动力	 n
7	 COO	 2	 外出	 v
8	 ADV	 11	 对	 p
9	 ATT	 10	 畜牧业	 n
10	 POB	 8	 生产	 v
11	 VOB	 7	 有	 v
12	 ADV	 13	 比较	 d
13	 ADV	 15	 明显	 a
14	 RAD	 13	 的	 u
15	 VOB	 11	 影响	 v
16	 WP	 2	 。	 wp

一些外出户因为劳动力比较紧张，放弃或减少了过去一直饲养的家畜家禽，而没条件外出的农户，尤其是那些并非因为缺少劳动力而无法外出的农户，一般会把发展畜牧业当作获得现金的现实途径。
0	 ATT	 1	 一些	 m
1	 SBV	 9	 外出户	 n
2	 ADV	 9	 因为	 c
3	 SBV	 5	 劳动力	 n
4	 ADV	 5	 比较	 d
5	 POB	 2	 紧张	 a
6	 WP	 2	 ，	 wp
7	 COO	 2	 放弃	 v
8	 LAD	 9	 或	 c
9	 HED	 -1	 减少	 v
10	 RAD	 9	 了	 u
11	 ADV	 13	 过去	 nt
12	 ADV	 13	 一直	 d
13	 ATT	 16	 饲养	 v
14	 RAD	 13	 的	 u
15	 ATT	 16	 家畜	 n
16	 VOB	 9	 家禽	 n
17	 WP	 9	 ，	 wp
18	 ADV	 19	 而	 c
19	 COO	 9	 没	 v
20	 SBV	 21	 条件	 n
21	 ATT	 23	 外出	 v
22	 RAD	 21	 的	 u
23	 VOB	 19	 农户	 n
24	 WP	 9	 ，	 wp
25	 ADV	 26	 尤其	 d
26	 COO	 9	 是	 v
27	 ATT	 36	 那些	 r
28	 ADV	 29	 并非	 v
29	 ADV	 34	 因为	 c
30	 POB	 29	 缺少	 v
31	 VOB	 30	 劳动力	 n
32	 ADV	 34	 而	 c
33	 ADV	 34	 无法	 v
34	 ATT	 36	 外出	 v
35	 RAD	 34	 的	 u
36	 VOB	 26	 农户	 n
37	 WP	 26	 ，	 wp
38	 ATT	 39	 一般	 a
39	 ADV	 43	 会	 v
40	 ADV	 43	 把	 p
41	 POB	 40	 发展	 v
42	 VOB	 41	 畜牧业	 n
43	 COO	 26	 当作	 v
44	 ATT	 48	 获得	 v
45	 VOB	 44	 现金	 n
46	 RAD	 44	 的	 u
47	 ATT	 48	 现实	 a
48	 VOB	 43	 途径	 n
49	 WP	 9	 。	 wp

            ４．耕地转包与撂荒    目前发生的土地转包规模还是很小的。
0	 ATT	 1	 ４	 m
1	 ATT	 2	 ．	 q
2	 SBV	 3	 耕地	 n
3	 HED	 -1	 转包	 v
4	 ADV	 10	 与	 p
5	 SBV	 7	 撂荒	 v
6	 ADV	 7	 目前	 nt
7	 ATT	 9	 发生	 v
8	 RAD	 7	 的	 u
9	 POB	 4	 土地	 n
10	 ATT	 11	 转包	 v
11	 SBV	 12	 规模	 n
12	 COO	 3	 还是	 d
13	 ADV	 14	 很	 d
14	 VOB	 12	 小	 a
15	 RAD	 12	 的	 u
16	 WP	 3	 。	 wp

以两省数据看，单项转出或转入不超过总农户的６％，不超过总经营耕地面积的２％；转出转入合计，不超过总农户的１１％，不超过总经营耕地面积的３％。
0	 ADV	 4	 以	 p
1	 ATT	 2	 两	 m
2	 ATT	 3	 省	 n
3	 POB	 0	 数据	 n
4	 HED	 -1	 看	 v
5	 WP	 4	 ，	 wp
6	 SBV	 7	 单项	 n
7	 COO	 4	 转	 v
8	 CMP	 7	 出	 v
9	 LAD	 10	 或	 c
10	 COO	 7	 转入	 v
11	 ADV	 12	 不	 d
12	 CMP	 10	 超过	 v
13	 ATT	 14	 总	 b
14	 VOB	 12	 农户	 n
15	 RAD	 12	 的	 u
16	 VOB	 10	 ６％	 m
17	 WP	 7	 ，	 wp
18	 ADV	 19	 不	 d
19	 COO	 7	 超过	 v
20	 ADV	 21	 总	 d
21	 VOB	 19	 经营	 v
22	 ATT	 23	 耕地	 n
23	 ATT	 25	 面积	 n
24	 RAD	 23	 的	 u
25	 VOB	 21	 ２％	 m
26	 WP	 4	 ；	 wp

以两省数据看，单项转出或转入不超过总农户的６％，不超过总经营耕地面积的２％；转出转入合计，不超过总农户的１１％，不超过总经营耕地面积的３％。
0	 ATT	 2	 转	 v
1	 CMP	 0	 出	 v
2	 HED	 -1	 转入	 v
3	 COO	 2	 合计	 v
4	 WP	 2	 ，	 wp
5	 ADV	 6	 不	 d
6	 COO	 2	 超过	 v
7	 ATT	 8	 总	 b
8	 ATT	 10	 农户	 n
9	 RAD	 8	 的	 u
10	 VOB	 6	 １１％	 m
11	 WP	 2	 ，	 wp
12	 ADV	 13	 不	 d
13	 COO	 2	 超过	 v
14	 ADV	 15	 总	 d
15	 VOB	 13	 经营	 v
16	 ATT	 17	 耕地	 n
17	 ATT	 19	 面积	 n
18	 RAD	 17	 的	 u
19	 VOB	 15	 ３％	 m
20	 WP	 2	 。	 wp

从得到的数据看，耕地撂荒的发生极少。
0	 ADV	 7	 从	 p
1	 ATT	 3	 得到	 v
2	 RAD	 1	 的	 u
3	 POB	 0	 数据	 n
4	 RAD	 0	 看	 v
5	 WP	 0	 ，	 wp
6	 SBV	 7	 耕地	 n
7	 ATT	 11	 撂荒	 v
8	 RAD	 7	 的	 u
9	 SBV	 11	 发生	 v
10	 ADV	 11	 极	 d
11	 HED	 -1	 少	 a
12	 WP	 11	 。	 wp

    总之，农村劳动力外出就业并不必然导致农业生产力的下降或提高。
0	 ADV	 4	 总之	 c
1	 WP	 0	 ，	 wp
2	 ATT	 3	 农村	 n
3	 SBV	 4	 劳动力	 n
4	 HED	 -1	 外出	 v
5	 COO	 4	 就业	 v
6	 ADV	 9	 并	 d
7	 ADV	 9	 不	 d
8	 ADV	 9	 必然	 d
9	 COO	 4	 导致	 v
10	 ATT	 11	 农业	 n
11	 VOB	 9	 生产力	 n
12	 RAD	 9	 的	 u
13	 COO	 4	 下降	 v
14	 LAD	 15	 或	 c
15	 COO	 13	 提高	 v
16	 WP	 4	 。	 wp

            四、基本趋势和政策讨论    中国正处在工业化发展的中期阶段和城市化加速推进的阶段上，在此出现农村劳动力大规模流动，是农村发展内在矛盾运动和区域发展不平衡的结果。
0	 ADV	 3	 四	 m
1	 WP	 3	 、	 wp
2	 ATT	 3	 基本	 a
3	 SBV	 6	 趋势	 n
4	 LAD	 5	 和	 c
5	 COO	 3	 政策	 n
6	 HED	 -1	 讨论	 v
7	 SBV	 9	 中国	 ns
8	 ADV	 9	 正	 d
9	 VOB	 6	 处在	 v
10	 ATT	 14	 工业化	 v
11	 VOB	 10	 发展	 v
12	 RAD	 10	 的	 u
13	 ATT	 14	 中期	 nd
14	 VOB	 9	 阶段	 n
15	 LAD	 20	 和	 c
16	 SBV	 18	 城市化	 v
17	 ADV	 18	 加速	 v
18	 ATT	 20	 推进	 v
19	 RAD	 18	 的	 u
20	 ATT	 21	 阶段	 n
21	 COO	 14	 上	 nd
22	 WP	 9	 ，	 wp
23	 ADV	 25	 在	 p
24	 POB	 23	 此	 r
25	 SBV	 31	 出现	 v
26	 ATT	 27	 农村	 n
27	 SBV	 29	 劳动力	 n
28	 ADV	 29	 大规模	 d
29	 VOB	 25	 流动	 v
30	 WP	 25	 ，	 wp
31	 COO	 9	 是	 v
32	 SBV	 33	 农村	 n
33	 ATT	 43	 发展	 v
34	 ATT	 35	 内在	 b
35	 VOB	 33	 矛盾	 a
36	 COO	 35	 运动	 v
37	 LAD	 39	 和	 c
38	 ATT	 39	 区域	 n
39	 SBV	 41	 发展	 v
40	 ADV	 41	 不	 d
41	 COO	 35	 平衡	 a
42	 RAD	 33	 的	 u
43	 VOB	 31	 结果	 n
44	 WP	 9	 。	 wp

从今后一个时期看，由于决定劳动力大规模流动的主要因素不会有根本性变化，因此这种现象和状态在短期内是不可能消除的。
0	 ADV	 16	 从	 p
1	 ATT	 3	 今后	 nt
2	 ATT	 3	 一个	 m
3	 POB	 0	 时期	 n
4	 RAD	 0	 看	 v
5	 WP	 0	 ，	 wp
6	 ADV	 16	 由于	 c
7	 ATT	 13	 决定	 v
8	 SBV	 10	 劳动力	 n
9	 ADV	 10	 大规模	 d
10	 VOB	 7	 流动	 v
11	 RAD	 7	 的	 u
12	 ATT	 13	 主要	 b
13	 SBV	 16	 因素	 n
14	 ADV	 15	 不	 d
15	 ADV	 16	 会	 v
16	 HED	 -1	 有	 v
17	 SBV	 18	 根本性	 n
18	 VOB	 16	 变化	 v
19	 WP	 16	 ，	 wp
20	 ADV	 28	 因此	 c
21	 ATT	 22	 这种	 r
22	 SBV	 28	 现象	 n
23	 LAD	 24	 和	 c
24	 COO	 22	 状态	 n
25	 ADV	 28	 在	 p
26	 ATT	 27	 短期	 b
27	 POB	 25	 内	 nd
28	 COO	 16	 是	 v
29	 ADV	 30	 不	 d
30	 ADV	 31	 可能	 v
31	 VOB	 28	 消除	 v
32	 RAD	 31	 的	 u
33	 WP	 16	 。	 wp

首先，农业和农村经济发展到目前这一阶段，单纯依靠增加农产品供给总量和提高农产品价格，已不能支持农民收入的继续增长，也难以解决农业发展内在动力不足问题。
